,0,1,policy,action
6526,1.0,-0.8200000000000001,0,1
6527,1.0,-0.8200000000000001,1,0
6528,1.0,0.08000000000000007,0,5
6529,1.0,0.08000000000000007,1,3
6530,1.0,-0.98,0,0
6531,1.0,-0.98,1,0
6532,1.0,-0.43999999999999995,0,3
6533,1.0,-0.43999999999999995,1,1
6534,1.0,-0.88,0,0
6535,1.0,-0.88,1,0
6536,1.0,-0.12,0,4
6537,1.0,-0.12,1,2
6538,1.0,0.3400000000000001,0,7
6539,1.0,0.3400000000000001,1,4
6540,-0.5800000000000001,-0.94,0,8
6541,-0.5800000000000001,-0.94,1,6
6542,1.0,-0.42000000000000004,0,3
6543,1.0,-0.42000000000000004,1,1
6544,0.7,0.3800000000000001,0,8
6545,0.7,0.3800000000000001,1,6
6546,0.6200000000000001,-0.76,0,3
6547,0.6200000000000001,-0.76,1,1
6548,0.6400000000000001,0.8,0,9
6549,0.6400000000000001,0.8,1,8
6550,0.6200000000000001,-0.7,0,3
6551,0.6200000000000001,-0.7,1,1
6552,0.6400000000000001,0.48,0,9
6553,0.6400000000000001,0.48,1,7
6554,0.6600000000000001,0.8400000000000001,0,9
6555,0.6600000000000001,0.8400000000000001,1,8
6556,0.6200000000000001,-0.6799999999999999,0,3
6557,0.6200000000000001,-0.6799999999999999,1,1
6558,0.6400000000000001,-0.54,0,4
6559,0.6400000000000001,-0.54,1,2
6560,-0.78,-0.92,0,9
6561,-0.78,-0.92,1,7
6562,1.0,0.41999999999999993,0,7
6563,1.0,0.41999999999999993,1,5
6564,1.0,0.8800000000000001,0,9
6565,1.0,0.8800000000000001,1,7
6566,1.0,-0.52,0,2
6567,1.0,-0.52,1,0
6568,1.0,0.6000000000000001,0,8
6569,1.0,0.6000000000000001,1,6
6570,1.0,-0.26,0,4
6571,1.0,-0.26,1,2
6572,1.0,0.26,0,6
6573,1.0,0.26,1,4
6574,1.0,0.19999999999999996,0,6
6575,1.0,0.19999999999999996,1,4
6576,1.0,0.6200000000000001,0,8
6577,1.0,0.6200000000000001,1,6
6578,1.0,-0.020000000000000018,0,5
6579,1.0,-0.020000000000000018,1,3
6580,-0.78,-0.92,0,9
6581,-0.78,-0.92,1,7
6582,1.0,-0.78,0,1
6583,1.0,-0.78,1,0
6584,0.8400000000000001,-1.0,0,1
6585,0.8400000000000001,-1.0,1,0
6586,0.8800000000000001,-0.05999999999999994,0,5
6587,0.8800000000000001,-0.05999999999999994,1,3
6588,0.6600000000000001,-0.54,0,4
6589,0.6600000000000001,-0.54,1,2
6590,0.6400000000000001,0.6200000000000001,0,9
6591,0.6400000000000001,0.6200000000000001,1,7
6592,0.6000000000000001,0.8,0,9
6593,0.6000000000000001,0.8,1,8
6594,0.6200000000000001,-0.76,0,3
6595,0.6200000000000001,-0.76,1,1
6596,0.6400000000000001,0.1200000000000001,0,7
6597,0.6400000000000001,0.1200000000000001,1,5
6598,0.6400000000000001,0.6200000000000001,0,9
6599,0.6400000000000001,0.6200000000000001,1,7
6600,-0.29999999999999993,0.6000000000000001,0,9
6601,-0.29999999999999993,0.6000000000000001,1,8
6602,1.0,-0.84,0,1
6603,1.0,-0.84,1,0
6604,1.0,-0.6799999999999999,0,1
6605,1.0,-0.6799999999999999,1,0
6606,1.0,-0.88,0,0
6607,1.0,-0.88,1,0
6608,1.0,-0.5800000000000001,0,2
6609,1.0,-0.5800000000000001,1,0
6610,1.0,-0.31999999999999995,0,3
6611,1.0,-0.31999999999999995,1,1
6612,1.0,-0.05999999999999994,0,5
6613,1.0,-0.05999999999999994,1,3
6614,1.0,-0.09999999999999998,0,4
6615,1.0,-0.09999999999999998,1,2
6616,1.0,-0.16000000000000003,0,4
6617,1.0,-0.16000000000000003,1,2
6618,1.0,-0.5,0,2
6619,1.0,-0.5,1,0
6620,-0.29999999999999993,0.6000000000000001,0,9
6621,-0.29999999999999993,0.6000000000000001,1,8
6622,1.0,0.5,0,7
6623,1.0,0.5,1,5
6624,0.6600000000000001,-0.48,0,4
6625,0.6600000000000001,-0.48,1,2
6626,0.6400000000000001,0.06000000000000005,0,7
6627,0.6400000000000001,0.06000000000000005,1,5
6628,0.6400000000000001,0.74,0,9
6629,0.6400000000000001,0.74,1,8
6630,0.6000000000000001,0.48,0,9
6631,0.6000000000000001,0.48,1,7
6632,0.6600000000000001,0.32000000000000006,0,8
6633,0.6600000000000001,0.32000000000000006,1,6
6634,0.6200000000000001,0.54,0,9
6635,0.6200000000000001,0.54,1,7
6636,0.6400000000000001,0.19999999999999996,0,7
6637,0.6400000000000001,0.19999999999999996,1,5
6638,0.6200000000000001,0.040000000000000036,0,7
6639,0.6200000000000001,0.040000000000000036,1,5
6640,-0.28,0.19999999999999996,0,9
6641,-0.28,0.19999999999999996,1,8
6642,1.0,0.9000000000000001,0,9
6643,1.0,0.9000000000000001,1,7
6644,1.0,-0.05999999999999994,0,5
6645,1.0,-0.05999999999999994,1,3
6646,1.0,0.3800000000000001,0,7
6647,1.0,0.3800000000000001,1,5
6648,1.0,-0.31999999999999995,0,3
6649,1.0,-0.31999999999999995,1,1
6650,1.0,0.21999999999999997,0,6
6651,1.0,0.21999999999999997,1,4
6652,1.0,-0.36,0,3
6653,1.0,-0.36,1,1
6654,1.0,-0.05999999999999994,0,5
6655,1.0,-0.05999999999999994,1,3
6656,1.0,-0.64,0,2
6657,1.0,-0.64,1,0
6658,1.0,0.8200000000000001,0,9
6659,1.0,0.8200000000000001,1,7
6660,-0.28,0.19999999999999996,0,9
6661,-0.28,0.19999999999999996,1,8
6662,1.0,0.45999999999999996,0,7
6663,1.0,0.45999999999999996,1,5
6664,0.6600000000000001,0.6200000000000001,0,9
6665,0.6600000000000001,0.6200000000000001,1,7
6666,0.6200000000000001,-0.76,0,3
6667,0.6200000000000001,-0.76,1,1
6668,0.6400000000000001,-0.17999999999999994,0,6
6669,0.6400000000000001,-0.17999999999999994,1,4
6670,0.6400000000000001,0.14000000000000012,0,7
6671,0.6400000000000001,0.14000000000000012,1,5
6672,0.6400000000000001,0.40000000000000013,0,9
6673,0.6400000000000001,0.40000000000000013,1,7
6674,0.6600000000000001,-0.96,0,2
6675,0.6600000000000001,-0.96,1,0
6676,0.7,-0.31999999999999995,0,5
6677,0.7,-0.31999999999999995,1,3
6678,0.6400000000000001,0.6000000000000001,0,9
6679,0.6400000000000001,0.6000000000000001,1,7
6680,0.74,0.41999999999999993,0,8
6681,0.74,0.41999999999999993,1,6
6682,1.0,-0.72,0,1
6683,1.0,-0.72,1,0
6684,1.0,-0.48,0,2
6685,1.0,-0.48,1,1
6686,1.0,-0.21999999999999997,0,4
6687,1.0,-0.21999999999999997,1,2
6688,1.0,0.8,0,9
6689,1.0,0.8,1,7
6690,1.0,0.15999999999999992,0,6
6691,1.0,0.15999999999999992,1,4
6692,1.0,-0.09999999999999998,0,4
6693,1.0,-0.09999999999999998,1,2
6694,1.0,0.6400000000000001,0,8
6695,1.0,0.6400000000000001,1,6
6696,1.0,0.6799999999999999,0,8
6697,1.0,0.6799999999999999,1,6
6698,1.0,0.040000000000000036,0,5
6699,1.0,0.040000000000000036,1,3
6700,0.74,0.41999999999999993,0,8
6701,0.74,0.41999999999999993,1,6
6702,1.0,-0.74,0,1
6703,1.0,-0.74,1,0
6704,0.8,-0.8200000000000001,0,2
6705,0.8,-0.8200000000000001,1,0
6706,0.6799999999999999,-0.5,0,4
6707,0.6799999999999999,-0.5,1,2
6708,0.6400000000000001,-0.05999999999999994,0,6
6709,0.6400000000000001,-0.05999999999999994,1,4
6710,0.6600000000000001,0.28,0,8
6711,0.6600000000000001,0.28,1,6
6712,0.6200000000000001,0.76,0,9
6713,0.6200000000000001,0.76,1,8
6714,0.6200000000000001,-0.21999999999999997,0,5
6715,0.6200000000000001,-0.21999999999999997,1,4
6716,0.6400000000000001,0.7,0,9
6717,0.6400000000000001,0.7,1,8
6718,0.6000000000000001,-0.5800000000000001,0,4
6719,0.6000000000000001,-0.5800000000000001,1,2
6720,-0.12,0.76,0,9
6721,-0.12,0.76,1,8
6722,1.0,0.6600000000000001,0,8
6723,1.0,0.6600000000000001,1,6
6724,1.0,0.3600000000000001,0,7
6725,1.0,0.3600000000000001,1,5
6726,1.0,0.3400000000000001,0,7
6727,1.0,0.3400000000000001,1,4
6728,1.0,0.40000000000000013,0,7
6729,1.0,0.40000000000000013,1,5
6730,1.0,-0.29999999999999993,0,3
6731,1.0,-0.29999999999999993,1,1
6732,1.0,-0.31999999999999995,0,3
6733,1.0,-0.31999999999999995,1,1
6734,1.0,-0.52,0,2
6735,1.0,-0.52,1,0
6736,1.0,0.21999999999999997,0,6
6737,1.0,0.21999999999999997,1,4
6738,1.0,0.74,0,8
6739,1.0,0.74,1,7
6740,-0.12,0.76,0,9
6741,-0.12,0.76,1,8
6742,1.0,-0.6,0,2
6743,1.0,-0.6,1,0
6744,0.72,0.52,0,9
6745,0.72,0.52,1,7
6746,0.6600000000000001,0.43999999999999995,0,9
6747,0.6600000000000001,0.43999999999999995,1,7
6748,0.6600000000000001,0.15999999999999992,0,7
6749,0.6600000000000001,0.15999999999999992,1,5
6750,0.6400000000000001,0.10000000000000009,0,7
6751,0.6400000000000001,0.10000000000000009,1,5
6752,0.6400000000000001,-0.7,0,3
6753,0.6400000000000001,-0.7,1,1
6754,0.6400000000000001,0.6400000000000001,0,9
6755,0.6400000000000001,0.6400000000000001,1,7
6756,0.5800000000000001,-0.17999999999999994,0,6
6757,0.5800000000000001,-0.17999999999999994,1,4
6758,0.6600000000000001,0.26,0,8
6759,0.6600000000000001,0.26,1,6
6760,0.9199999999999999,0.6400000000000001,0,9
6761,0.9199999999999999,0.6400000000000001,1,7
6762,1.0,0.78,0,9
6763,1.0,0.78,1,7
6764,1.0,0.41999999999999993,0,7
6765,1.0,0.41999999999999993,1,5
6766,1.0,0.45999999999999996,0,7
6767,1.0,0.45999999999999996,1,5
6768,1.0,0.9199999999999999,0,9
6769,1.0,0.9199999999999999,1,7
6770,1.0,0.19999999999999996,0,6
6771,1.0,0.19999999999999996,1,4
6772,1.0,0.78,0,9
6773,1.0,0.78,1,7
6774,1.0,0.5800000000000001,0,8
6775,1.0,0.5800000000000001,1,6
6776,1.0,0.76,0,9
6777,1.0,0.76,1,7
6778,1.0,-0.56,0,2
6779,1.0,-0.56,1,0
6780,0.9199999999999999,0.6400000000000001,0,9
6781,0.9199999999999999,0.6400000000000001,1,7
6782,1.0,0.10000000000000009,0,5
6783,1.0,0.10000000000000009,1,3
6784,0.6799999999999999,-0.86,0,2
6785,0.6799999999999999,-0.86,1,0
6786,0.6600000000000001,-0.26,0,5
6787,0.6600000000000001,-0.26,1,3
6788,0.6400000000000001,0.96,0,9
6789,0.6400000000000001,0.96,1,8
6790,0.6200000000000001,-1.0,0,2
6791,0.6200000000000001,-1.0,1,0
6792,0.72,0.5,0,8
6793,0.72,0.5,1,7
6794,0.6600000000000001,0.45999999999999996,0,9
6795,0.6600000000000001,0.45999999999999996,1,7
6796,0.6600000000000001,0.26,0,8
6797,0.6600000000000001,0.26,1,6
6798,0.6200000000000001,0.14000000000000012,0,7
6799,0.6200000000000001,0.14000000000000012,1,5
6800,-0.21999999999999997,-0.72,0,8
6801,-0.21999999999999997,-0.72,1,5
6802,1.0,-0.56,0,2
6803,1.0,-0.56,1,0
6804,1.0,-0.48,0,2
6805,1.0,-0.48,1,1
6806,1.0,-0.7,0,1
6807,1.0,-0.7,1,0
6808,1.0,0.6200000000000001,0,8
6809,1.0,0.6200000000000001,1,6
6810,1.0,0.52,0,7
6811,1.0,0.52,1,5
6812,1.0,0.8400000000000001,0,9
6813,1.0,0.8400000000000001,1,7
6814,1.0,-0.48,0,2
6815,1.0,-0.48,1,1
6816,1.0,-0.020000000000000018,0,5
6817,1.0,-0.020000000000000018,1,3
6818,1.0,0.76,0,9
6819,1.0,0.76,1,7
6820,-0.21999999999999997,-0.72,0,8
6821,-0.21999999999999997,-0.72,1,5
6822,1.0,-0.5,0,2
6823,1.0,-0.5,1,0
6824,0.6799999999999999,0.96,0,9
6825,0.6799999999999999,0.96,1,8
6826,0.6200000000000001,0.040000000000000036,0,7
6827,0.6200000000000001,0.040000000000000036,1,5
6828,0.6400000000000001,0.19999999999999996,0,7
6829,0.6400000000000001,0.19999999999999996,1,5
6830,0.6200000000000001,0.54,0,9
6831,0.6200000000000001,0.54,1,7
6832,0.6400000000000001,-0.9,0,2
6833,0.6400000000000001,-0.9,1,0
6834,0.6600000000000001,-0.07999999999999996,0,6
6835,0.6600000000000001,-0.07999999999999996,1,4
6836,0.6600000000000001,0.28,0,8
6837,0.6600000000000001,0.28,1,6
6838,0.6200000000000001,-0.8,0,3
6839,0.6200000000000001,-0.8,1,1
6840,-0.98,0.1200000000000001,0,9
6841,-0.98,0.1200000000000001,1,8
6842,1.0,0.43999999999999995,0,7
6843,1.0,0.43999999999999995,1,5
6844,1.0,0.8200000000000001,0,9
6845,1.0,0.8200000000000001,1,7
6846,1.0,0.1200000000000001,0,5
6847,1.0,0.1200000000000001,1,4
6848,1.0,-0.5800000000000001,0,2
6849,1.0,-0.5800000000000001,1,0
6850,1.0,0.72,0,8
6851,1.0,0.72,1,7
6852,1.0,-0.26,0,4
6853,1.0,-0.26,1,2
6854,1.0,0.43999999999999995,0,7
6855,1.0,0.43999999999999995,1,5
6856,1.0,0.48,0,7
6857,1.0,0.48,1,5
6858,1.0,0.8400000000000001,0,9
6859,1.0,0.8400000000000001,1,7
6860,-0.98,0.1200000000000001,0,9
6861,-0.98,0.1200000000000001,1,8
6862,1.0,-0.72,0,1
6863,1.0,-0.72,1,0
6864,0.8,-0.020000000000000018,0,6
6865,0.8,-0.020000000000000018,1,4
6866,0.6600000000000001,0.76,0,9
6867,0.6600000000000001,0.76,1,8
6868,0.6000000000000001,-0.09999999999999998,0,6
6869,0.6000000000000001,-0.09999999999999998,1,4
6870,0.6600000000000001,0.72,0,9
6871,0.6600000000000001,0.72,1,8
6872,0.6000000000000001,-0.4,0,5
6873,0.6000000000000001,-0.4,1,3
6874,0.6200000000000001,0.6600000000000001,0,9
6875,0.6200000000000001,0.6600000000000001,1,8
6876,0.6000000000000001,0.54,0,9
6877,0.6000000000000001,0.54,1,7
6878,0.6400000000000001,0.41999999999999993,0,9
6879,0.6400000000000001,0.41999999999999993,1,7
6880,0.24,-0.16000000000000003,0,8
6881,0.24,-0.16000000000000003,1,5
6882,1.0,-0.64,0,2
6883,1.0,-0.64,1,0
6884,1.0,0.15999999999999992,0,6
6885,1.0,0.15999999999999992,1,4
6886,1.0,0.5,0,7
6887,1.0,0.5,1,5
6888,1.0,-0.76,0,1
6889,1.0,-0.76,1,0
6890,1.0,-0.43999999999999995,0,3
6891,1.0,-0.43999999999999995,1,1
6892,1.0,-0.09999999999999998,0,4
6893,1.0,-0.09999999999999998,1,2
6894,1.0,-0.020000000000000018,0,5
6895,1.0,-0.020000000000000018,1,3
6896,1.0,0.8800000000000001,0,9
6897,1.0,0.8800000000000001,1,7
6898,1.0,-0.56,0,2
6899,1.0,-0.56,1,0
6900,0.24,-0.16000000000000003,0,8
6901,0.24,-0.16000000000000003,1,5
6902,1.0,0.1200000000000001,0,5
6903,1.0,0.1200000000000001,1,4
6904,0.6799999999999999,0.78,0,9
6905,0.6799999999999999,0.78,1,8
6906,0.6000000000000001,-0.24,0,5
6907,0.6000000000000001,-0.24,1,4
6908,0.6400000000000001,0.72,0,9
6909,0.6400000000000001,0.72,1,8
6910,0.6000000000000001,-0.78,0,3
6911,0.6000000000000001,-0.78,1,1
6912,0.6400000000000001,-0.62,0,3
6913,0.6400000000000001,-0.62,1,1
6914,0.6400000000000001,0.76,0,9
6915,0.6400000000000001,0.76,1,8
6916,0.6200000000000001,0.0,0,6
6917,0.6200000000000001,0.0,1,5
6918,0.6600000000000001,0.48,0,9
6919,0.6600000000000001,0.48,1,7
6920,0.8,-0.19999999999999996,0,5
6921,0.8,-0.19999999999999996,1,3
6922,1.0,0.17999999999999994,0,6
6923,1.0,0.17999999999999994,1,4
6924,1.0,-0.96,0,0
6925,1.0,-0.96,1,0
6926,1.0,-0.84,0,1
6927,1.0,-0.84,1,0
6928,1.0,0.5,0,7
6929,1.0,0.5,1,5
6930,1.0,0.41999999999999993,0,7
6931,1.0,0.41999999999999993,1,5
6932,1.0,-0.42000000000000004,0,3
6933,1.0,-0.42000000000000004,1,1
6934,1.0,0.9000000000000001,0,9
6935,1.0,0.9000000000000001,1,7
6936,1.0,-0.8,0,1
6937,1.0,-0.8,1,0
6938,1.0,0.43999999999999995,0,7
6939,1.0,0.43999999999999995,1,5
6940,0.8,-0.19999999999999996,0,5
6941,0.8,-0.19999999999999996,1,3
6942,1.0,-0.74,0,1
6943,1.0,-0.74,1,0
6944,0.8,-0.29999999999999993,0,4
6945,0.8,-0.29999999999999993,1,2
6946,0.6400000000000001,0.21999999999999997,0,8
6947,0.6400000000000001,0.21999999999999997,1,6
6948,0.6200000000000001,-0.45999999999999996,0,4
6949,0.6200000000000001,-0.45999999999999996,1,2
6950,0.6400000000000001,-0.9,0,2
6951,0.6400000000000001,-0.9,1,0
6952,0.6600000000000001,-0.040000000000000036,0,6
6953,0.6600000000000001,-0.040000000000000036,1,4
6954,0.6600000000000001,-0.28,0,5
6955,0.6600000000000001,-0.28,1,3
6956,0.6400000000000001,0.6400000000000001,0,9
6957,0.6400000000000001,0.6400000000000001,1,7
6958,0.5800000000000001,0.3400000000000001,0,9
6959,0.5800000000000001,0.3400000000000001,1,7
6960,-0.24,-0.64,0,8
6961,-0.24,-0.64,1,6
6962,1.0,0.41999999999999993,0,7
6963,1.0,0.41999999999999993,1,5
6964,1.0,0.06000000000000005,0,5
6965,1.0,0.06000000000000005,1,3
6966,1.0,-0.7,0,1
6967,1.0,-0.7,1,0
6968,1.0,0.040000000000000036,0,5
6969,1.0,0.040000000000000036,1,3
6970,1.0,-0.07999999999999996,0,5
6971,1.0,-0.07999999999999996,1,2
6972,1.0,0.94,0,9
6973,1.0,0.94,1,7
6974,1.0,0.48,0,7
6975,1.0,0.48,1,5
6976,1.0,0.06000000000000005,0,5
6977,1.0,0.06000000000000005,1,3
6978,1.0,-0.94,0,0
6979,1.0,-0.94,1,0
6980,-0.24,-0.64,0,8
6981,-0.24,-0.64,1,6
6982,1.0,-0.14,0,4
6983,1.0,-0.14,1,2
6984,0.6600000000000001,-0.5,0,4
6985,0.6600000000000001,-0.5,1,2
6986,0.6400000000000001,-0.48,0,4
6987,0.6400000000000001,-0.48,1,2
6988,0.6400000000000001,-0.98,0,2
6989,0.6400000000000001,-0.98,1,0
6990,0.7,-0.88,0,2
6991,0.7,-0.88,1,0
6992,0.6600000000000001,-0.64,0,3
6993,0.6600000000000001,-0.64,1,1
6994,0.6400000000000001,-0.31999999999999995,0,5
6995,0.6400000000000001,-0.31999999999999995,1,3
6996,0.6400000000000001,-0.38,0,5
6997,0.6400000000000001,-0.38,1,3
6998,0.6400000000000001,0.9199999999999999,0,9
6999,0.6400000000000001,0.9199999999999999,1,8
7000,0.96,-0.14,0,5
7001,0.96,-0.14,1,2
7002,1.0,0.020000000000000018,0,5
7003,1.0,0.020000000000000018,1,3
7004,1.0,-0.28,0,3
7005,1.0,-0.28,1,2
7006,1.0,0.6400000000000001,0,8
7007,1.0,0.6400000000000001,1,6
7008,1.0,-0.84,0,1
7009,1.0,-0.84,1,0
7010,1.0,-0.96,0,0
7011,1.0,-0.96,1,0
7012,1.0,-0.62,0,2
7013,1.0,-0.62,1,0
7014,1.0,0.24,0,6
7015,1.0,0.24,1,4
7016,1.0,0.8800000000000001,0,9
7017,1.0,0.8800000000000001,1,7
7018,1.0,0.5,0,7
7019,1.0,0.5,1,5
7020,0.96,-0.14,0,5
7021,0.96,-0.14,1,2
7022,1.0,-0.29999999999999993,0,3
7023,1.0,-0.29999999999999993,1,1
7024,0.6799999999999999,0.5800000000000001,0,9
7025,0.6799999999999999,0.5800000000000001,1,7
7026,0.6400000000000001,0.24,0,8
7027,0.6400000000000001,0.24,1,6
7028,0.6200000000000001,0.52,0,9
7029,0.6200000000000001,0.52,1,7
7030,0.6600000000000001,0.52,0,9
7031,0.6600000000000001,0.52,1,7
7032,0.6600000000000001,0.48,0,9
7033,0.6600000000000001,0.48,1,7
7034,0.6600000000000001,0.40000000000000013,0,8
7035,0.6600000000000001,0.40000000000000013,1,6
7036,0.6400000000000001,-0.05999999999999994,0,6
7037,0.6400000000000001,-0.05999999999999994,1,4
7038,0.6600000000000001,0.56,0,9
7039,0.6600000000000001,0.56,1,7
7040,-0.33999999999999997,-0.14,0,9
7041,-0.33999999999999997,-0.14,1,8
7042,1.0,-0.8200000000000001,0,1
7043,1.0,-0.8200000000000001,1,0
7044,1.0,0.1200000000000001,0,5
7045,1.0,0.1200000000000001,1,4
7046,1.0,0.72,0,8
7047,1.0,0.72,1,7
7048,1.0,-0.07999999999999996,0,5
7049,1.0,-0.07999999999999996,1,2
7050,1.0,-0.26,0,4
7051,1.0,-0.26,1,2
7052,1.0,-0.28,0,3
7053,1.0,-0.28,1,2
7054,1.0,-0.8,0,1
7055,1.0,-0.8,1,0
7056,1.0,0.0,0,5
7057,1.0,0.0,1,3
7058,1.0,0.54,0,7
7059,1.0,0.54,1,6
7060,-0.33999999999999997,-0.14,0,9
7061,-0.33999999999999997,-0.14,1,8
7062,1.0,-0.09999999999999998,0,4
7063,1.0,-0.09999999999999998,1,2
7064,0.6600000000000001,-0.31999999999999995,0,5
7065,0.6600000000000001,-0.31999999999999995,1,3
7066,0.6400000000000001,-0.29999999999999993,0,5
7067,0.6400000000000001,-0.29999999999999993,1,3
7068,0.6400000000000001,-0.86,0,2
7069,0.6400000000000001,-0.86,1,0
7070,0.6400000000000001,0.41999999999999993,0,9
7071,0.6400000000000001,0.41999999999999993,1,7
7072,0.6600000000000001,-0.98,0,1
7073,0.6600000000000001,-0.98,1,0
7074,0.7,-0.94,0,1
7075,0.7,-0.94,1,0
7076,0.7,-0.07999999999999996,0,6
7077,0.7,-0.07999999999999996,1,4
7078,0.6600000000000001,0.21999999999999997,0,7
7079,0.6600000000000001,0.21999999999999997,1,5
7080,-0.94,-0.84,0,9
7081,-0.94,-0.84,1,8
7082,1.0,-0.28,0,3
7083,1.0,-0.28,1,2
7084,1.0,0.6799999999999999,0,8
7085,1.0,0.6799999999999999,1,6
7086,1.0,-0.040000000000000036,0,5
7087,1.0,-0.040000000000000036,1,3
7088,1.0,0.6200000000000001,0,8
7089,1.0,0.6200000000000001,1,6
7090,1.0,-0.72,0,1
7091,1.0,-0.72,1,0
7092,1.0,-0.7,0,1
7093,1.0,-0.7,1,0
7094,1.0,0.98,0,9
7095,1.0,0.98,1,7
7096,0.98,-0.040000000000000036,0,5
7097,0.98,-0.040000000000000036,1,3
7098,1.0,-0.14,0,4
7099,1.0,-0.14,1,2
7100,-0.94,-0.84,0,9
7101,-0.94,-0.84,1,8
7102,1.0,0.14000000000000012,0,5
7103,1.0,0.14000000000000012,1,4
7104,0.6799999999999999,0.7,0,9
7105,0.6799999999999999,0.7,1,7
7106,0.5800000000000001,0.3400000000000001,0,9
7107,0.5800000000000001,0.3400000000000001,1,7
7108,0.6400000000000001,-0.07999999999999996,0,6
7109,0.6400000000000001,-0.07999999999999996,1,4
7110,0.6600000000000001,0.0,0,6
7111,0.6600000000000001,0.0,1,5
7112,0.6600000000000001,-0.96,0,2
7113,0.6600000000000001,-0.96,1,0
7114,0.7,-1.0,0,1
7115,0.7,-1.0,1,0
7116,0.76,0.6200000000000001,0,9
7117,0.76,0.6200000000000001,1,7
7118,0.6600000000000001,0.15999999999999992,0,7
7119,0.6600000000000001,0.15999999999999992,1,5
7120,-0.09999999999999998,0.30000000000000004,0,9
7121,-0.09999999999999998,0.30000000000000004,1,8
7122,1.0,-0.45999999999999996,0,3
7123,1.0,-0.45999999999999996,1,1
7124,1.0,0.9199999999999999,0,9
7125,1.0,0.9199999999999999,1,7
7126,1.0,0.6600000000000001,0,8
7127,1.0,0.6600000000000001,1,6
7128,1.0,0.15999999999999992,0,6
7129,1.0,0.15999999999999992,1,4
7130,1.0,-0.6,0,2
7131,1.0,-0.6,1,0
7132,1.0,0.9199999999999999,0,9
7133,1.0,0.9199999999999999,1,7
7134,1.0,-0.14,0,4
7135,1.0,-0.14,1,2
7136,1.0,0.6799999999999999,0,8
7137,1.0,0.6799999999999999,1,6
7138,1.0,-0.78,0,1
7139,1.0,-0.78,1,0
7140,-0.09999999999999998,0.30000000000000004,0,9
7141,-0.09999999999999998,0.30000000000000004,1,8
7142,1.0,0.8,0,9
7143,1.0,0.8,1,7
7144,0.6600000000000001,-0.07999999999999996,0,6
7145,0.6600000000000001,-0.07999999999999996,1,4
7146,0.6600000000000001,-0.26,0,5
7147,0.6600000000000001,-0.26,1,3
7148,0.6400000000000001,0.76,0,9
7149,0.6400000000000001,0.76,1,8
7150,0.6200000000000001,-0.19999999999999996,0,6
7151,0.6200000000000001,-0.19999999999999996,1,4
7152,0.6400000000000001,-0.88,0,2
7153,0.6400000000000001,-0.88,1,0
7154,0.6600000000000001,-0.12,0,6
7155,0.6600000000000001,-0.12,1,4
7156,0.6400000000000001,-0.4,0,5
7157,0.6400000000000001,-0.4,1,3
7158,0.6400000000000001,0.15999999999999992,0,7
7159,0.6400000000000001,0.15999999999999992,1,5
7160,0.30000000000000004,-0.5800000000000001,0,5
7161,0.30000000000000004,-0.5800000000000001,1,3
7162,1.0,0.78,0,9
7163,1.0,0.78,1,7
7164,1.0,0.14000000000000012,0,5
7165,1.0,0.14000000000000012,1,4
7166,1.0,-1.0,0,0
7167,1.0,-1.0,1,0
7168,1.0,0.54,0,7
7169,1.0,0.54,1,6
7170,1.0,0.3400000000000001,0,7
7171,1.0,0.3400000000000001,1,4
7172,1.0,-0.7,0,1
7173,1.0,-0.7,1,0
7174,1.0,0.40000000000000013,0,7
7175,1.0,0.40000000000000013,1,5
7176,1.0,-0.94,0,0
7177,1.0,-0.94,1,0
7178,1.0,-0.05999999999999994,0,5
7179,1.0,-0.05999999999999994,1,3
7180,0.30000000000000004,-0.5800000000000001,0,5
7181,0.30000000000000004,-0.5800000000000001,1,3
7182,1.0,-0.98,0,0
7183,1.0,-0.98,1,0
7184,1.0,0.6200000000000001,0,8
7185,1.0,0.6200000000000001,1,6
7186,0.6799999999999999,-0.05999999999999994,0,6
7187,0.6799999999999999,-0.05999999999999994,1,4
7188,0.6600000000000001,-0.6799999999999999,0,3
7189,0.6600000000000001,-0.6799999999999999,1,1
7190,0.6400000000000001,0.3600000000000001,0,8
7191,0.6400000000000001,0.3600000000000001,1,6
7192,0.6400000000000001,-0.5800000000000001,0,4
7193,0.6400000000000001,-0.5800000000000001,1,2
7194,0.6400000000000001,0.21999999999999997,0,8
7195,0.6400000000000001,0.21999999999999997,1,6
7196,0.6200000000000001,-0.42000000000000004,0,5
7197,0.6200000000000001,-0.42000000000000004,1,3
7198,0.6400000000000001,-0.12,0,6
7199,0.6400000000000001,-0.12,1,4
7200,0.32000000000000006,-0.31999999999999995,0,7
7201,0.32000000000000006,-0.31999999999999995,1,4
7202,1.0,0.76,0,9
7203,1.0,0.76,1,7
7204,1.0,0.72,0,8
7205,1.0,0.72,1,7
7206,1.0,0.54,0,7
7207,1.0,0.54,1,6
7208,1.0,0.94,0,9
7209,1.0,0.94,1,7
7210,1.0,-0.24,0,4
7211,1.0,-0.24,1,2
7212,1.0,-0.8,0,1
7213,1.0,-0.8,1,0
7214,1.0,-0.5800000000000001,0,2
7215,1.0,-0.5800000000000001,1,0
7216,1.0,-0.6799999999999999,0,1
7217,1.0,-0.6799999999999999,1,0
7218,1.0,0.56,0,8
7219,1.0,0.56,1,6
7220,0.32000000000000006,-0.31999999999999995,0,7
